WV: WV, Lifetables (period 1x5), Both sexes Last modified: February 4 2025, MPv5 (May07) 

Year     	Age	mx	qx	ax	lx	dx	Lx	Tx	ex
1941-1944	0	0.05689	0.05443	0.21	100000	5443	95676	6429650	64.30
1941-1944	1	0.00592	0.00590	0.5	94557	558	94278	6333974	66.99
1941-1944	2	0.00297	0.00297	0.5	93999	279	93859	6239696	66.38
1941-1944	3	0.00189	0.00189	0.5	93720	177	93632	6145836	65.58
1941-1944	4	0.00147	0.00147	0.5	93543	137	93474	6052205	64.70
1941-1944	5	0.00121	0.00121	0.5	93406	113	93349	5958730	63.79
1941-1944	6	0.00104	0.00104	0.5	93293	97	93244	5865381	62.87
1941-1944	7	0.00094	0.00094	0.5	93195	87	93152	5772137	61.94
1941-1944	8	0.00087	0.00087	0.5	93108	81	93068	5678985	60.99
1941-1944	9	0.00083	0.00082	0.5	93027	77	92989	5585917	60.05
1941-1944	10	0.00081	0.00081	0.5	92951	76	92913	5492928	59.10
1941-1944	11	0.00084	0.00084	0.5	92875	78	92836	5400015	58.14
1941-1944	12	0.00092	0.00092	0.5	92797	85	92754	5307179	57.19
1941-1944	13	0.00104	0.00104	0.5	92711	97	92663	5214425	56.24
1941-1944	14	0.00121	0.00121	0.5	92615	112	92559	5121762	55.30
1941-1944	15	0.00142	0.00142	0.5	92502	132	92437	5029204	54.37
1941-1944	16	0.00160	0.00160	0.5	92371	148	92297	4936767	53.45
1941-1944	17	0.00175	0.00174	0.5	92223	161	92142	4844470	52.53
1941-1944	18	0.00185	0.00185	0.5	92062	170	91977	4752328	51.62
1941-1944	19	0.00190	0.00190	0.5	91892	175	91804	4660351	50.72
1941-1944	20	0.00194	0.00194	0.5	91717	178	91628	4568547	49.81
1941-1944	21	0.00202	0.00202	0.5	91539	185	91447	4476919	48.91
1941-1944	22	0.00211	0.00211	0.5	91354	192	91258	4385472	48.01
1941-1944	23	0.00222	0.00222	0.5	91162	202	91061	4294214	47.11
1941-1944	24	0.00234	0.00233	0.5	90960	212	90853	4203154	46.21
1941-1944	25	0.00243	0.00243	0.5	90747	220	90637	4112300	45.32
1941-1944	26	0.00253	0.00252	0.5	90527	229	90413	4021663	44.43
1941-1944	27	0.00263	0.00262	0.5	90298	237	90180	3931251	43.54
1941-1944	28	0.00274	0.00274	0.5	90061	246	89938	3841071	42.65
1941-1944	29	0.00286	0.00286	0.5	89815	257	89687	3751132	41.77
1941-1944	30	0.00299	0.00299	0.5	89558	267	89425	3661446	40.88
1941-1944	31	0.00313	0.00312	0.5	89291	279	89151	3572021	40.00
1941-1944	32	0.00332	0.00332	0.5	89012	295	88864	3482870	39.13
1941-1944	33	0.00355	0.00354	0.5	88717	314	88560	3394005	38.26
1941-1944	34	0.00379	0.00378	0.5	88402	334	88235	3305446	37.39
1941-1944	35	0.00406	0.00405	0.5	88068	357	87890	3217211	36.53
1941-1944	36	0.00427	0.00426	0.5	87711	374	87525	3129321	35.68
1941-1944	37	0.00451	0.00450	0.5	87338	393	87141	3041796	34.83
1941-1944	38	0.00482	0.00480	0.5	86945	418	86736	2954655	33.98
1941-1944	39	0.00503	0.00502	0.5	86527	435	86310	2867919	33.14
1941-1944	40	0.00515	0.00514	0.5	86092	443	85871	2781609	32.31
1941-1944	41	0.00523	0.00522	0.5	85650	447	85426	2695738	31.47
1941-1944	42	0.00546	0.00544	0.5	85203	464	84971	2610312	30.64
1941-1944	43	0.00580	0.00579	0.5	84739	490	84494	2525341	29.80
1941-1944	44	0.00626	0.00624	0.5	84249	526	83986	2440847	28.97
1941-1944	45	0.00688	0.00686	0.5	83723	574	83436	2356861	28.15
1941-1944	46	0.00730	0.00727	0.5	83149	605	82847	2273425	27.34
1941-1944	47	0.00774	0.00771	0.5	82544	637	82226	2190579	26.54
1941-1944	48	0.00837	0.00833	0.5	81907	682	81566	2108353	25.74
1941-1944	49	0.00892	0.00888	0.5	81225	721	80865	2026786	24.95
1941-1944	50	0.00958	0.00953	0.5	80504	768	80120	1945922	24.17
1941-1944	51	0.01023	0.01018	0.5	79736	812	79331	1865802	23.40
1941-1944	52	0.01102	0.01096	0.5	78925	865	78492	1786471	22.64
1941-1944	53	0.01194	0.01187	0.5	78060	926	77597	1707979	21.88
1941-1944	54	0.01278	0.01270	0.5	77134	980	76644	1630382	21.14
1941-1944	55	0.01376	0.01367	0.5	76154	1041	75633	1553738	20.40
1941-1944	56	0.01450	0.01440	0.5	75113	1081	74572	1478105	19.68
1941-1944	57	0.01523	0.01511	0.5	74031	1119	73472	1403533	18.96
1941-1944	58	0.01630	0.01617	0.5	72913	1179	72323	1330061	18.24
1941-1944	59	0.01738	0.01723	0.5	71734	1236	71116	1257737	17.53
1941-1944	60	0.01873	0.01855	0.5	70498	1308	69844	1186621	16.83
1941-1944	61	0.02034	0.02014	0.5	69190	1393	68494	1116777	16.14
1941-1944	62	0.02239	0.02214	0.5	67797	1501	67047	1048283	15.46
1941-1944	63	0.02487	0.02456	0.5	66296	1628	65482	981237	14.80
1941-1944	64	0.02722	0.02685	0.5	64668	1736	63800	915755	14.16
1941-1944	65	0.02968	0.02925	0.5	62931	1841	62011	851955	13.54
1941-1944	66	0.03115	0.03067	0.5	61091	1874	60154	789944	12.93
1941-1944	67	0.03312	0.03258	0.5	59217	1929	58252	729790	12.32
1941-1944	68	0.03649	0.03583	0.5	57288	2053	56261	671538	11.72
1941-1944	69	0.04007	0.03928	0.5	55235	2170	54150	615277	11.14
1941-1944	70	0.04454	0.04357	0.5	53065	2312	51909	561127	10.57
1941-1944	71	0.04900	0.04782	0.5	50753	2427	49540	509217	10.03
1941-1944	72	0.05407	0.05265	0.5	48326	2544	47054	459678	9.51
1941-1944	73	0.05971	0.05798	0.5	45782	2655	44454	412624	9.01
1941-1944	74	0.06486	0.06282	0.5	43127	2709	41772	368170	8.54
1941-1944	75	0.07061	0.06820	0.5	40418	2757	39039	326397	8.08
1941-1944	76	0.07540	0.07266	0.5	37661	2736	36293	287358	7.63
1941-1944	77	0.08159	0.07839	0.5	34924	2738	33556	251065	7.19
1941-1944	78	0.09225	0.08819	0.5	32187	2838	30768	217510	6.76
1941-1944	79	0.10369	0.09858	0.5	29348	2893	27902	186742	6.36
