MO: MO, Lifetables (period 1x10), Males Last modified: February 4 2025, MPv5 (May07) 

Year     	Age	mx	qx	ax	lx	dx	Lx	Tx	ex
1941-1949	0	0.04252	0.04105	0.16	100000	4105	96548	6450716	64.51
1941-1949	1	0.00362	0.00361	0.5	95895	347	95722	6354168	66.26
1941-1949	2	0.00210	0.00210	0.5	95548	200	95448	6258447	65.50
1941-1949	3	0.00151	0.00151	0.5	95348	144	95276	6162998	64.64
1941-1949	4	0.00122	0.00122	0.5	95204	116	95146	6067722	63.73
1941-1949	5	0.00108	0.00108	0.5	95088	103	95037	5972576	62.81
1941-1949	6	0.00100	0.00100	0.5	94985	95	94938	5877539	61.88
1941-1949	7	0.00094	0.00094	0.5	94890	90	94846	5782601	60.94
1941-1949	8	0.00090	0.00090	0.5	94801	86	94758	5687756	60.00
1941-1949	9	0.00087	0.00087	0.5	94715	83	94674	5592998	59.05
1941-1949	10	0.00087	0.00087	0.5	94632	82	94591	5498324	58.10
1941-1949	11	0.00090	0.00090	0.5	94550	85	94508	5403733	57.15
1941-1949	12	0.00098	0.00098	0.5	94465	93	94419	5309225	56.20
1941-1949	13	0.00110	0.00110	0.5	94372	103	94321	5214806	55.26
1941-1949	14	0.00125	0.00125	0.5	94269	118	94210	5120486	54.32
1941-1949	15	0.00143	0.00143	0.5	94151	135	94084	5026276	53.39
1941-1949	16	0.00160	0.00160	0.5	94016	150	93941	4932192	52.46
1941-1949	17	0.00173	0.00173	0.5	93866	162	93785	4838251	51.54
1941-1949	18	0.00183	0.00183	0.5	93704	172	93618	4744466	50.63
1941-1949	19	0.00190	0.00190	0.5	93532	177	93443	4650848	49.72
1941-1949	20	0.00193	0.00193	0.5	93355	180	93265	4557405	48.82
1941-1949	21	0.00197	0.00197	0.5	93174	183	93083	4464140	47.91
1941-1949	22	0.00200	0.00200	0.5	92991	186	92898	4371058	47.01
1941-1949	23	0.00202	0.00202	0.5	92806	187	92712	4278159	46.10
1941-1949	24	0.00204	0.00203	0.5	92618	188	92524	4185447	45.19
1941-1949	25	0.00204	0.00204	0.5	92430	188	92336	4092923	44.28
1941-1949	26	0.00206	0.00205	0.5	92242	189	92147	4000587	43.37
1941-1949	27	0.00210	0.00210	0.5	92052	193	91956	3908440	42.46
1941-1949	28	0.00217	0.00216	0.5	91859	199	91760	3816485	41.55
1941-1949	29	0.00226	0.00226	0.5	91661	207	91557	3724725	40.64
1941-1949	30	0.00238	0.00237	0.5	91454	217	91345	3633168	39.73
1941-1949	31	0.00250	0.00250	0.5	91237	228	91123	3541823	38.82
1941-1949	32	0.00264	0.00263	0.5	91009	240	90889	3450700	37.92
1941-1949	33	0.00279	0.00279	0.5	90769	253	90643	3359811	37.01
1941-1949	34	0.00297	0.00297	0.5	90516	269	90382	3269168	36.12
1941-1949	35	0.00319	0.00319	0.5	90247	288	90103	3178787	35.22
1941-1949	36	0.00343	0.00343	0.5	89960	308	89805	3088683	34.33
1941-1949	37	0.00371	0.00371	0.5	89651	332	89485	2998878	33.45
1941-1949	38	0.00406	0.00405	0.5	89319	362	89138	2909393	32.57
1941-1949	39	0.00445	0.00444	0.5	88957	395	88759	2820255	31.70
1941-1949	40	0.00487	0.00485	0.5	88561	430	88346	2731496	30.84
1941-1949	41	0.00527	0.00525	0.5	88131	463	87900	2643150	29.99
1941-1949	42	0.00573	0.00571	0.5	87668	501	87418	2555250	29.15
1941-1949	43	0.00622	0.00620	0.5	87168	540	86897	2467832	28.31
1941-1949	44	0.00668	0.00665	0.5	86627	576	86339	2380935	27.48
1941-1949	45	0.00720	0.00718	0.5	86051	618	85742	2294596	26.67
1941-1949	46	0.00780	0.00777	0.5	85433	664	85101	2208854	25.85
1941-1949	47	0.00849	0.00845	0.5	84769	717	84411	2123752	25.05
1941-1949	48	0.00930	0.00926	0.5	84053	778	83664	2039342	24.26
1941-1949	49	0.01028	0.01023	0.5	83274	852	82848	1955678	23.48
1941-1949	50	0.01143	0.01137	0.5	82422	937	81954	1872830	22.72
1941-1949	51	0.01246	0.01238	0.5	81485	1009	80981	1790876	21.98
1941-1949	52	0.01347	0.01338	0.5	80477	1077	79938	1709895	21.25
1941-1949	53	0.01454	0.01444	0.5	79399	1146	78826	1629957	20.53
1941-1949	54	0.01557	0.01545	0.5	78253	1209	77649	1551130	19.82
1941-1949	55	0.01664	0.01650	0.5	77044	1271	76409	1473482	19.13
1941-1949	56	0.01777	0.01761	0.5	75773	1334	75106	1397073	18.44
1941-1949	57	0.01904	0.01886	0.5	74439	1404	73737	1321967	17.76
1941-1949	58	0.02050	0.02030	0.5	73035	1482	72294	1248230	17.09
1941-1949	59	0.02212	0.02188	0.5	71553	1565	70770	1175936	16.43
1941-1949	60	0.02389	0.02360	0.5	69987	1652	69161	1105166	15.79
1941-1949	61	0.02564	0.02532	0.5	68335	1730	67470	1036005	15.16
1941-1949	62	0.02758	0.02721	0.5	66605	1812	65699	968535	14.54
1941-1949	63	0.02978	0.02934	0.5	64793	1901	63843	902835	13.93
1941-1949	64	0.03203	0.03153	0.5	62892	1983	61901	838992	13.34
1941-1949	65	0.03455	0.03396	0.5	60910	2068	59875	777091	12.76
1941-1949	66	0.03703	0.03636	0.5	58841	2139	57772	717216	12.19
1941-1949	67	0.03988	0.03910	0.5	56702	2217	55593	659445	11.63
1941-1949	68	0.04349	0.04256	0.5	54485	2319	53326	603851	11.08
1941-1949	69	0.04736	0.04627	0.5	52166	2414	50959	550526	10.55
1941-1949	70	0.05158	0.05028	0.5	49752	2502	48501	499567	10.04
1941-1949	71	0.05562	0.05411	0.5	47251	2557	45972	451065	9.55
1941-1949	72	0.06023	0.05847	0.5	44694	2613	43387	405093	9.06
1941-1949	73	0.06566	0.06358	0.5	42081	2675	40743	361705	8.60
