TX: TX, Lifetables (period 5x5), Males Last modified: February 4 2025, MPv5 (May07) 

Year     	Age	mx	qx	ax	lx	dx	Lx	Tx	ex
1941-1944	0	0.06263	0.05969	0.21	100000	5969	95303	6136193	61.36
1941-1944	1-4	0.00363	0.01437	1.4	94031	1351	372608	6040890	64.24
1941-1944	5-9	0.00127	0.00633	2.41	92680	587	461876	5668282	61.16
1941-1944	10-14	0.00120	0.00599	2.63	92093	551	459157	5206406	56.53
1941-1944	15-19	0.00231	0.01148	2.8	91541	1051	455391	4747248	51.86
1941-1944	20-24	0.00401	0.01984	2.58	90490	1796	448101	4291857	47.43
1941-1944	25-29	0.00357	0.01768	2.41	88695	1569	439405	3843756	43.34
1941-1944	30-34	0.00374	0.01853	2.58	87126	1615	431719	3404351	39.07
1941-1944	35-39	0.00485	0.02395	2.61	85511	2048	422666	2972632	34.76
1941-1944	40-44	0.00655	0.03223	2.62	83463	2690	410921	2549966	30.55
1941-1944	45-49	0.00963	0.04709	2.62	80774	3804	394827	2139045	26.48
1941-1944	50-54	0.01424	0.06888	2.63	76970	5302	372261	1744218	22.66
1941-1944	55-59	0.01993	0.09503	2.57	71668	6811	341791	1371957	19.14
1941-1944	60-64	0.02799	0.13121	2.62	64857	8510	304029	1030166	15.88
1941-1944	65-69	0.04096	0.18608	2.55	56347	10485	256008	726137	12.89
1941-1944	70-74	0.05897	0.25738	2.53	45862	11804	200161	470129	10.25
1941-1944	75-79	0.08508	0.35054	2.49	34058	11939	140323	269968	7.93
1941-1944	80-84	0.14011	0.51171	2.37	22119	11319	80782	129645	5.86
1941-1944	85-89	0.19652	0.63845	2.26	10801	6896	35089	48863	4.52
1941-1944	90-94	0.26565	0.74499	2.05	3905	2909	10951	13774	3.53
1941-1944	95-99	0.33943	0.83048	1.93	996	827	2436	2823	2.83
1941-1944	100-104	0.42866	0.89570	1.75	169	151	353	386	2.29
1941-1944	105-109	0.52290	0.93788	1.58	18	17	32	33	1.90
1941-1944	110+	0.59941	1.00000	1.67	1	1	2	2	1.67
1945-1949	0	0.05148	0.04940	0.18	100000	4940	95965	6382709	63.83
1945-1949	1-4	0.00246	0.00978	1.49	95060	930	377903	6286744	66.13
1945-1949	5-9	0.00100	0.00501	2.34	94130	472	469393	5908841	62.77
1945-1949	10-14	0.00095	0.00474	2.72	93658	444	467277	5439448	58.08
1945-1949	15-19	0.00193	0.00961	2.74	93214	896	464045	4972171	53.34
1945-1949	20-24	0.00281	0.01394	2.54	92318	1287	458420	4508126	48.83
1945-1949	25-29	0.00279	0.01386	2.5	91031	1262	451996	4049706	44.49
1945-1949	30-34	0.00299	0.01483	2.55	89769	1332	445585	3597710	40.08
1945-1949	35-39	0.00398	0.01973	2.64	88438	1745	438078	3152125	35.64
1945-1949	40-44	0.00592	0.02919	2.64	86693	2530	427502	2714047	31.31
1945-1949	45-49	0.00859	0.04213	2.66	84163	3546	412514	2286545	27.17
1945-1949	50-54	0.01330	0.06447	2.62	80617	5197	390711	1874031	23.25
1945-1949	55-59	0.01906	0.09116	2.61	75420	6875	360636	1483321	19.67
1945-1949	60-64	0.02616	0.12301	2.57	68545	8432	322264	1122685	16.38
1945-1949	65-69	0.03940	0.17990	2.59	60113	10814	274466	800420	13.32
1945-1949	70-74	0.05436	0.23960	2.53	49299	11812	217312	525954	10.67
1945-1949	75-79	0.08132	0.33805	2.51	37487	12672	155835	308642	8.23
1945-1949	80-84	0.12478	0.47166	2.41	24814	11704	93795	152807	6.16
1945-1949	85-89	0.19647	0.63910	2.27	13111	8379	42648	59012	4.50
1945-1949	90-94	0.26840	0.75312	2.09	4732	3563	13277	16364	3.46
1945-1949	95-99	0.36492	0.85454	1.89	1168	998	2735	3087	2.64
1945-1949	100-104	0.47535	0.92089	1.67	170	156	329	352	2.07
1945-1949	105-109	0.58871	0.95787	1.48	13	13	22	23	1.69
1945-1949	110+	0.67837	1.00000	1.47	1	1	1	1	1.47
1950-1954	0	0.04107	0.03969	0.16	100000	3969	96647	6552129	65.52
1950-1954	1-4	0.00188	0.00749	1.45	96031	719	382287	6455482	67.22
1950-1954	5-9	0.00076	0.00379	2.42	95311	361	475625	6073195	63.72
1950-1954	10-14	0.00078	0.00387	2.72	94950	368	473913	5597570	58.95
1950-1954	15-19	0.00163	0.00810	2.73	94582	766	471175	5123657	54.17
1950-1954	20-24	0.00235	0.01170	2.58	93816	1097	466424	4652482	49.59
1950-1954	25-29	0.00254	0.01263	2.48	92719	1171	460640	4186059	45.15
1950-1954	30-34	0.00256	0.01273	2.57	91548	1166	454901	3725419	40.69
1950-1954	35-39	0.00340	0.01686	2.62	90382	1524	448291	3270518	36.19
1950-1954	40-44	0.00504	0.02491	2.66	88858	2213	439115	2822227	31.76
1950-1954	45-49	0.00788	0.03871	2.67	86645	3354	425409	2383112	27.50
1950-1954	50-54	0.01232	0.05986	2.66	83292	4986	404790	1957703	23.50
1950-1954	55-59	0.01850	0.08853	2.59	78305	6932	374822	1552912	19.83
1950-1954	60-64	0.02651	0.12464	2.61	71373	8896	335612	1178090	16.51
1950-1954	65-69	0.03798	0.17377	2.56	62477	10857	285877	842478	13.48
1950-1954	70-74	0.05560	0.24457	2.54	51621	12625	227081	556601	10.78
1950-1954	75-79	0.07932	0.33036	2.47	38996	12883	162404	329519	8.45
1950-1954	80-84	0.12212	0.46391	2.41	26113	12114	99203	167116	6.40
1950-1954	85-89	0.17853	0.60182	2.29	13999	8425	47191	67913	4.85
1950-1954	90-94	0.24804	0.72243	2.11	5574	4027	16235	20722	3.72
1950-1954	95-99	0.32992	0.82264	1.95	1547	1273	3858	4487	2.90
1950-1954	100-104	0.42735	0.89587	1.76	274	246	575	629	2.29
1950-1954	105-109	0.53093	0.94122	1.57	29	27	51	53	1.87
1950-1954	110+	0.61503	1.00000	1.63	2	2	3	3	1.63
1955-1959	0	0.03400	0.03303	0.14	100000	3303	97147	6677471	66.77
1955-1959	1-4	0.00137	0.00544	1.56	96697	526	385502	6580324	68.05
1955-1959	5-9	0.00058	0.00288	2.38	96171	277	480129	6194822	64.41
1955-1959	10-14	0.00068	0.00339	2.78	95894	325	478746	5714692	59.59
1955-1959	15-19	0.00148	0.00735	2.73	95568	703	476247	5235946	54.79
1955-1959	20-24	0.00210	0.01045	2.51	94866	991	471860	4759699	50.17
1955-1959	25-29	0.00210	0.01043	2.49	93875	979	466917	4287840	45.68
1955-1959	30-34	0.00226	0.01123	2.56	92896	1043	461933	3820923	41.13
1955-1959	35-39	0.00300	0.01492	2.66	91853	1370	456062	3358989	36.57
1955-1959	40-44	0.00449	0.02222	2.67	90482	2011	447720	2902928	32.08
1955-1959	45-49	0.00728	0.03577	2.68	88472	3165	435012	2455208	27.75
1955-1959	50-54	0.01162	0.05657	2.65	85307	4826	415178	2020196	23.68
1955-1959	55-59	0.01771	0.08500	2.64	80481	6841	386282	1605018	19.94
1955-1959	60-64	0.02584	0.12165	2.59	73640	8959	346626	1218736	16.55
1955-1959	65-69	0.03860	0.17647	2.57	64682	11414	295708	872109	13.48
1955-1959	70-74	0.05310	0.23475	2.53	53268	12505	235499	576401	10.82
1955-1959	75-79	0.08100	0.33697	2.51	40763	13736	169577	340902	8.36
1955-1959	80-84	0.12243	0.46572	2.43	27027	12587	102812	171325	6.34
1955-1959	85-89	0.18427	0.61578	2.31	14440	8892	48256	68513	4.74
1955-1959	90-94	0.25248	0.73042	2.12	5548	4052	16051	20257	3.65
1955-1959	95-99	0.34104	0.83348	1.93	1496	1247	3655	4207	2.81
1955-1959	100-104	0.44324	0.90493	1.73	249	225	508	551	2.21
1955-1959	105-109	0.55075	0.94757	1.54	24	22	41	43	1.80
1955-1959	110+	0.63740	1.00000	1.57	1	1	2	2	1.57
1960-1964	0	0.03159	0.03075	0.13	100000	3075	97324	6700846	67.01
1960-1964	1-4	0.00127	0.00508	1.53	96925	492	386485	6603521	68.13
1960-1964	5-9	0.00055	0.00272	2.36	96433	263	481472	6217036	64.47
1960-1964	10-14	0.00058	0.00289	2.78	96171	277	480238	5735565	59.64
1960-1964	15-19	0.00140	0.00698	2.79	95893	669	477989	5255327	54.80
1960-1964	20-24	0.00192	0.00956	2.52	95224	910	473865	4777338	50.17
1960-1964	25-29	0.00183	0.00912	2.5	94313	860	469416	4303473	45.63
1960-1964	30-34	0.00219	0.01089	2.6	93453	1017	464831	3834057	41.03
1960-1964	35-39	0.00309	0.01533	2.66	92436	1417	458870	3369226	36.45
1960-1964	40-44	0.00450	0.02224	2.66	91019	2025	450364	2910355	31.98
1960-1964	45-49	0.00716	0.03524	2.68	88995	3136	437709	2459991	27.64
1960-1964	50-54	0.01144	0.05573	2.66	85859	4785	418100	2022282	23.55
1960-1964	55-59	0.01742	0.08362	2.61	81074	6780	389180	1604182	19.79
1960-1964	60-64	0.02649	0.12457	2.61	74294	9255	349333	1215002	16.35
1960-1964	65-69	0.03952	0.18006	2.54	65039	11711	296339	865669	13.31
1960-1964	70-74	0.05639	0.24762	2.54	53328	13205	234187	569330	10.68
1960-1964	75-79	0.07869	0.32809	2.47	40123	13164	167289	335143	8.35
1960-1964	80-84	0.12436	0.47052	2.41	26959	12685	102001	167854	6.23
1960-1964	85-89	0.19000	0.62685	2.29	14274	8948	47095	65853	4.61
1960-1964	90-94	0.26303	0.74555	2.1	5326	3971	15098	18759	3.52
1960-1964	95-99	0.35637	0.84729	1.9	1355	1148	3222	3661	2.70
1960-1964	100-104	0.46378	0.91546	1.69	207	189	409	439	2.12
1960-1964	105-109	0.57506	0.95441	1.5	17	17	29	30	1.73
1960-1964	110+	0.66373	1.00000	1.51	1	1	1	1	1.51
1965-1969	0	0.02714	0.02650	0.12	100000	2650	97662	6689787	66.90
1965-1969	1-4	0.00114	0.00455	1.65	97350	443	388358	6592125	67.72
1965-1969	5-9	0.00054	0.00270	2.33	96907	261	483837	6203767	64.02
1965-1969	10-14	0.00055	0.00273	2.78	96646	264	482641	5719930	59.18
1965-1969	15-19	0.00161	0.00803	2.85	96381	774	480242	5237289	54.34
1965-1969	20-24	0.00217	0.01079	2.44	95607	1032	475394	4757047	49.76
1965-1969	25-29	0.00211	0.01051	2.52	94576	994	470412	4281654	45.27
1965-1969	30-34	0.00237	0.01180	2.58	93582	1104	465241	3811242	40.73
1965-1969	35-39	0.00319	0.01584	2.66	92478	1465	458963	3346002	36.18
1965-1969	40-44	0.00485	0.02399	2.65	91013	2183	449938	2887038	31.72
1965-1969	45-49	0.00743	0.03650	2.65	88830	3242	436536	2437101	27.44
1965-1969	50-54	0.01164	0.05667	2.67	85588	4850	416645	2000564	23.37
1965-1969	55-59	0.01799	0.08625	2.62	80738	6963	387148	1583920	19.62
1965-1969	60-64	0.02647	0.12442	2.6	73774	9179	346799	1196772	16.22
1965-1969	65-69	0.03948	0.18021	2.59	64595	11640	294879	849972	13.16
1965-1969	70-74	0.05811	0.25416	2.54	52955	13459	231617	555094	10.48
1965-1969	75-79	0.08444	0.34755	2.46	39495	13727	162569	323476	8.19
1965-1969	80-84	0.12471	0.47236	2.43	25769	12172	97603	160907	6.24
1965-1969	85-89	0.18729	0.62092	2.29	13597	8442	45076	63304	4.66
1965-1969	90-94	0.26167	0.74389	2.1	5154	3834	14653	18227	3.54
1965-1969	95-99	0.35540	0.84647	1.91	1320	1117	3144	3575	2.71
1965-1969	100-104	0.46263	0.91491	1.7	203	185	401	431	2.12
1965-1969	105-109	0.57382	0.95409	1.5	17	16	29	30	1.73
1965-1969	110+	0.66247	1.00000	1.51	1	1	1	1	1.51
1970-1974	0	0.02353	0.02305	0.11	100000	2305	97944	6738552	67.39
1970-1974	1-4	0.00102	0.00407	1.62	97695	398	389835	6640607	67.97
1970-1974	5-9	0.00049	0.00247	2.4	97297	240	485861	6250773	64.24
1970-1974	10-14	0.00055	0.00273	2.82	97057	265	484707	5764912	59.40
1970-1974	15-19	0.00165	0.00821	2.88	96792	795	482278	5280204	54.55
1970-1974	20-24	0.00221	0.01099	2.5	95997	1055	477352	4797926	49.98
1970-1974	25-29	0.00215	0.01069	2.53	94942	1015	472204	4320574	45.51
1970-1974	30-34	0.00229	0.01141	2.55	93927	1072	467006	3848371	40.97
1970-1974	35-39	0.00309	0.01532	2.61	92855	1423	460873	3381365	36.42
1970-1974	40-44	0.00479	0.02368	2.68	91432	2166	452130	2920492	31.94
1970-1974	45-49	0.00749	0.03683	2.68	89267	3287	438704	2468362	27.65
1970-1974	50-54	0.01154	0.05615	2.64	85980	4828	418517	2029658	23.61
1970-1974	55-59	0.01730	0.08312	2.64	81152	6745	389811	1611141	19.85
1970-1974	60-64	0.02656	0.12491	2.62	74407	9295	349932	1221330	16.41
1970-1974	65-69	0.03793	0.17368	2.58	65112	11309	298167	871398	13.38
1970-1974	70-74	0.05606	0.24643	2.55	53804	13259	236495	573231	10.65
1970-1974	75-79	0.08355	0.34509	2.48	40545	13991	167460	336736	8.31
1970-1974	80-84	0.12238	0.46488	2.42	26553	12344	100864	169275	6.37
1970-1974	85-89	0.17963	0.60273	2.27	14209	8564	47678	68412	4.81
1970-1974	90-94	0.25093	0.72827	2.12	5645	4111	16383	20733	3.67
1970-1974	95-99	0.33795	0.83054	1.94	1534	1274	3770	4350	2.84
1970-1974	100-104	0.43890	0.90254	1.74	260	235	535	581	2.23
