MI: MI, Lifetables (period 5x5), Both sexes Last modified: February 4 2025, MPv5 (May07) 

Year     	Age	mx	qx	ax	lx	dx	Lx	Tx	ex
1941-1944	0	0.03982	0.03853	0.16	100000	3853	96758	6561228	65.61
1941-1944	1-4	0.00208	0.00828	1.57	96147	796	382650	6464470	67.24
1941-1944	5-9	0.00097	0.00483	2.38	95351	460	475546	6081820	63.78
1941-1944	10-14	0.00087	0.00435	2.63	94890	413	473471	5606274	59.08
1941-1944	15-19	0.00141	0.00703	2.64	94477	665	470819	5132803	54.33
1941-1944	20-24	0.00172	0.00857	2.54	93813	804	467086	4661984	49.69
1941-1944	25-29	0.00192	0.00955	2.57	93008	888	462882	4194898	45.10
1941-1944	30-34	0.00258	0.01282	2.64	92121	1181	457812	3732016	40.51
1941-1944	35-39	0.00364	0.01804	2.62	90940	1641	450797	3274204	36.00
1941-1944	40-44	0.00509	0.02516	2.66	89299	2246	441229	2823407	31.62
1941-1944	45-49	0.00799	0.03919	2.64	87053	3411	427212	2382177	27.36
1941-1944	50-54	0.01177	0.05728	2.64	83642	4791	406880	1954965	23.37
1941-1944	55-59	0.01719	0.08255	2.61	78851	6509	378686	1548085	19.63
1941-1944	60-64	0.02541	0.11979	2.62	72341	8666	341083	1169398	16.17
1941-1944	65-69	0.03758	0.17229	2.59	63675	10970	291897	828315	13.01
1941-1944	70-74	0.05832	0.25519	2.55	52705	13450	230630	536418	10.18
1941-1944	75-79	0.08954	0.36560	2.49	39255	14352	160275	305788	7.79
1941-1944	80-84	0.13529	0.50050	2.4	24904	12464	92128	145513	5.84
1941-1944	85-89	0.20559	0.65770	2.26	12439	8181	39794	53385	4.29
1941-1944	90-94	0.29443	0.78517	2.03	4258	3343	11355	13591	3.19
1941-1944	95-99	0.39742	0.87883	1.83	915	804	2023	2236	2.44
1941-1944	100-104	0.51458	0.93671	1.61	111	104	202	213	1.92
1941-1944	105-109	0.63096	0.96692	1.41	7	7	11	11	1.58
1941-1944	110+	0.72070	1.00000	1.39	0	0	0	0	1.39
1945-1949	0	0.03338	0.03245	0.14	100000	3245	97211	6743686	67.44
1945-1949	1-4	0.00143	0.00571	1.61	96755	552	385698	6646474	68.69
1945-1949	5-9	0.00074	0.00369	2.36	96203	355	480076	6260776	65.08
1945-1949	10-14	0.00068	0.00340	2.64	95847	326	478467	5780700	60.31
1945-1949	15-19	0.00111	0.00555	2.66	95521	531	476366	5302233	55.51
1945-1949	20-24	0.00145	0.00724	2.55	94991	688	473267	4825867	50.80
1945-1949	25-29	0.00160	0.00796	2.56	94303	750	469682	4352600	46.16
1945-1949	30-34	0.00202	0.01005	2.61	93553	940	465521	3882917	41.51
1945-1949	35-39	0.00291	0.01447	2.66	92613	1340	459933	3417396	36.90
1945-1949	40-44	0.00452	0.02236	2.67	91273	2041	451602	2957463	32.40
1945-1949	45-49	0.00693	0.03408	2.67	89232	3041	439076	2505861	28.08
1945-1949	50-54	0.01086	0.05295	2.64	86191	4564	420170	2066784	23.98
1945-1949	55-59	0.01639	0.07887	2.63	81627	6438	392889	1646615	20.17
1945-1949	60-64	0.02373	0.11226	2.59	75189	8441	355643	1253725	16.67
1945-1949	65-69	0.03597	0.16557	2.6	66749	11052	307215	898082	13.45
1945-1949	70-74	0.05453	0.24077	2.57	55697	13410	245942	590867	10.61
1945-1949	75-79	0.08547	0.35184	2.49	42287	14878	174083	344925	8.16
1945-1949	80-84	0.12274	0.46626	2.42	27408	12779	104120	170842	6.23
1945-1949	85-89	0.19135	0.62992	2.29	14629	9215	48158	66722	4.56
